,Ticker,company_name,sector,series,date of listing,paid up value,market lot,isin number,face value
984,NOIDATOLL,Noida Toll Bridge Company Limited,Construction & Contracting - Civil,EQ,06-DEC-2002,10,1,INE781B01015,10
985,EASTSILK,Eastern Silk Industries Limited,Transport & Logistics,BE,03-JUL-1996,2,1,INE962C01027,2
986,AGARIND,Agarwal Industrial Corporation Limited,Paper,EQ,26-MAY-2014,10,1,INE204E01012,10
987,MENONBE,Menon Bearings Limited,Bearings,EQ,09-MAR-2015,1,1,INE071D01033,1
988,AGARIND,Agarwal Industrial Corporation Limited,Bearings,EQ,26-MAY-2014,10,1,INE204E01012,10
989,NTPC,NTPC Limited,Power - Generation & Distribution,EQ,05-NOV-2004,10,1,INE733E01010,10
990,NUCLEUS,Nucleus Software Exports Limited,Computers - Software Medium & Small,EQ,19-DEC-2002,10,1,INE096B01018,10
991,AJMERA,Ajmera Realty & Infra India Limited,Construction & Contracting - Real Estate,EQ,16-JUN-2009,10,1,INE298G01027,10
992,CCHHL,Country Club Hospitality & Holidays Limited,Steel - Tubes & Pipes,BE,03-FEB-2015,2,1,INE652F01027,2
993,3MINDIA,3M India Limited,Oil Drilling And Exploration,EQ,13-AUG-2004,10,1,INE470A01017,10
994,OLECTRA,Olectra Greentech Limited,Telecommunications - Service,EQ,20-MAR-2002,4,1,INE260D01016,4
995,A2ZINFRA,A2Z Infra Engineering Limited,Engineering,EQ,23-DEC-2010,10,1,INE619I01012,10
996,OMAXAUTO,Omax Autos Limited,Auto Ancillaries,EQ,20-FEB-2003,10,1,INE090B01011,10
997,OMAXE,Omaxe Limited,Construction & Contracting - Real Estate,EQ,09-AUG-2007,10,1,INE800H01010,10
998,ADANIPORTS,Adani Ports and Special Economic Zone Limited,Chemicals,EQ,27-NOV-2007,2,1,INE742F01042,2
999,ANGELONE,Angel One Limited,Online Services,EQ,05-OCT-2020,10,1,INE732I01013,10
1000,ANGELONE,Angel One Limited,Miscellaneous,EQ,05-OCT-2020,10,1,INE732I01013,10
1001,5PAISA,5Paisa Capital Limited,Finance - Investments,EQ,16-NOV-2017,10,1,INE618L01018,10
1002,ALMONDZ,Almondz Global Securities Limited,Telecommunications - Service,EQ,16-JUN-2008,6,1,INE326B01027,6
1003,ATFL,Agro Tech Foods Limited,Computers - Software Medium & Small,EQ,06-DEC-2002,10,1,INE209A01019,10
1004,A2ZINFRA,A2Z Infra Engineering Limited,,EQ,23-DEC-2010,10,1,INE619I01012,10
1005,CANFINHOME,Can Fin Homes Limited,Computers - Software,EQ,10-MAY-1995,2,1,INE477A01020,2
1006,AARVEEDEN,Aarvee Denims & Exports Limited,Textiles - Weaving,EQ,21-NOV-2006,10,1,INE273D01019,10
1007,AJANTPHARM,Ajanta Pharma Limited,Pharmaceuticals,EQ,29-MAY-2000,2,1,INE031B01049,2
1008,ORICONENT,Oricon Enterprises Limited,Packaging,EQ,24-JUL-2015,2,1,INE730A01022,2
1009,GREENPOWER,Orient Green Power Company Limited,Abrasives,EQ,08-OCT-2010,10,1,INE999K01014,10
1010,GREENPOWER,Orient Green Power Company Limited,Ceramics & Granite,EQ,08-OCT-2010,10,1,INE999K01014,10
1011,APCL,Anjani Portland Cement Limited,Cement - Major,EQ,10-APR-2017,10,1,INE071F01012,10
1012,ADANIGREEN,Adani Green Energy Limited,Power - Generation & Distribution,EQ,18-JUN-2018,10,1,INE364U01010,10
1013,ASTRON,Astron Paper & Board Mill Limited,,EQ,29-DEC-2017,10,1,INE646X01014,10
1014,GREENPOWER,Orient Green Power Company Limited,Printing & Stationery,EQ,08-OCT-2010,10,1,INE999K01014,10
1015,GOACARBON,Goa Carbon Limited,Chemicals,EQ,05-JUN-2007,10,1,INE426D01013,10
1016,ADVANIHOTR,Advani Hotels & Resorts (India) Limited,Hotels,EQ,25-JUN-2007,2,1,INE199C01026,2
1017,OAL,Oriental Aromatics Limited,Ceramics & Granite,EQ,11-JUL-2019,5,1,INE959C01023,5
1018,OBCL,Orissa Bengal Carrier Limited,Transport & Logistics,EQ,07-APR-2022,10,1,INE426Z01016,10
1019,OBCL,Orissa Bengal Carrier Limited,Mining & Minerals,EQ,07-APR-2022,10,1,INE426Z01016,10
1020,ORTEL,Ortel Communications Limited,Media & Entertainment,BZ,19-MAR-2015,10,1,INE849L01019,10
1021,JYOTHYLAB,Jyothy Labs Limited,Pharmaceuticals,EQ,19-DEC-2007,1,1,INE668F01031,1
1022,BINDALAGRO,Oswal Chemicals & Fertilizers Limited,Fertilisers,EQ,28-AUG-1996,10,1,INE143A01010,10
1023,ABFRL,Aditya Birla Fashion and Retail Limited,Personal Care,EQ,17-JUL-2013,10,1,INE647O01011,10
1024,AARON,Aaron Industries Limited,Textiles - Readymade Apparels,BE,06-NOV-2020,10,1,INE721Z01010,10
1025,ADSL,Allied Digital Services Limited,Finance - Investments,EQ,25-JUL-2007,5,1,INE102I01027,5
1026,PALASHSECU,Palash Securities Limited,Finance - General,EQ,28-JUL-2017,10,1,INE471W01019,10
1027,ATFL,Agro Tech Foods Limited,Computers - Software Medium & Small,EQ,06-DEC-2002,10,1,INE209A01019,10
1028,PANACEABIO,Panacea Biotec Limited,Pharmaceuticals,EQ,17-APR-1996,1,1,INE922B01023,1
1029,PANACHE,Panache Digilife Limited,Miscellaneous,EQ,06-JAN-2020,10,1,INE895W01019,10
1030,PANAMAPET,Panama Petrochem Limited,Chemicals,EQ,30-SEP-2011,2,1,INE305C01029,2
1031,PANSARI,Pansari Developers Limited,Miscellaneous,EQ,18-OCT-2021,10,1,INE697V01011,10
1032,AAREYDRUGS,Aarey Drugs & Pharmaceuticals Limited,,EQ,06-AUG-2021,10,1,INE198H01019,10
1033,PARADEEP,Paradeep Phosphates Limited,Fertilizers,EQ,27-MAY-2022,10,1,INE088F01024,10
1034,BECTORFOOD,Mrs. Bectors Food Specialities Limited,Food Processing,EQ,24-DEC-2020,10,1,INE495P01012,10
1035,PARACABLES,Paramount Communications Limited,Cables - Telephone,BE,03-JAN-2007,2,1,INE074B01023,2
1036,PDPL,Parenteral Drugs (India) Limited,Pharmaceuticals,BE,19-AUG-2010,10,1,INE904D01019,10
1037,PARSVNATH,Parsvnath Developers Limited,Construction & Contracting - Real Estate,EQ,30-NOV-2006,5,1,INE561H01026,5
1038,ADFFOODS,ADF Foods Limited,,EQ,15-SEP-2010,10,1,INE982B01019,10
1039,PATELENG,Patel Engineering Limited,Construction & Contracting - Civil,EQ,24-FEB-2005,1,1,INE244B01030,1
1040,PATELENG,Patel Engineering Limited,,EQ,24-FEB-2005,1,1,INE244B01030,1
1041,POLICYBZR,PB Fintech Limited,Multiline Insurance & Brokers,EQ,15-NOV-2021,2,1,INE417T01026,2
1042,PCJEWELLER,PC Jeweller Limited,Diamond Cutting & Jewellery & Precious Metals,BE,27-DEC-2012,10,1,INE785M01013,10
1043,PCBL,PCBL LIMITED,,EQ,29-MAR-1995,1,1,INE602A01031,1
1044,PDSL,PDS Limited,Textiles - General,EQ,21-OCT-2014,2,1,INE111Q01021,2
1045,ALMONDZ,Almondz Global Securities Limited,Textiles - Readymade Apparels,EQ,16-JUN-2008,6,1,INE326B01027,6
1046,BEPL,Bhansali Engineering Polymers Limited,Plastics,EQ,21-MAR-2005,1,1,INE922A01025,1
1047,3PLAND,3P Land Holdings Limited,Construction & Contracting - Housing,EQ,19-JUL-1995,2,1,INE105C01023,2
1048,PENIND,Pennar Industries Limited,Steel - CR & HR Strips,EQ,25-NOV-2010,5,1,INE932A01024,5
1049,PKTEA,The Peria Karamalai Tea & Produce Company Limited,Plantations - Tea & Coffee,BE,19-AUG-2015,10,1,INE431F01018,10
1050,PERSISTENT,Persistent Systems Limited,Computers - Software,EQ,06-APR-2010,10,1,INE262H01013,10
1051,GSPL,Gujarat State Petronet Limited,Oil Drilling And Exploration,EQ,16-FEB-2006,10,1,INE246F01010,10
1052,PFIZER,Pfizer Limited,Pharmaceuticals,EQ,28-APR-1999,10,1,INE182A01018,10
1053,PGEL,PG Electroplast Limited,Consumer Goods - Electronic,EQ,26-SEP-2011,10,1,INE457L01011,10
1054,AMBIKCO,Ambika Cotton Mills Limited,Construction & Contracting - Real Estate,EQ,29-JAN-2008,10,1,INE540G01014,10
1055,AARON,Aaron Industries Limited,Pesticides & Agro Chemicals,BE,06-NOV-2020,10,1,INE721Z01010,10
1056,PIDILITIND,Pidilite Industries Limited,Chemicals,EQ,29-MAR-1995,1,1,INE318A01026,1
1057,PILANIINVS,Pilani Investment and Industries Corporation Limited,Finance - General,EQ,08-DEC-2015,10,1,INE417C01014,10
1058,PIONDIST,Pioneer Distilleries Limited,Textiles - Hosiery & Knitwear,EQ,15-JUN-2010,10,1,INE889E01010,10
1059,PIONDIST,Pioneer Distilleries Limited,Breweries & Distilleries,EQ,15-JUN-2010,10,1,INE889E01010,10
1060,PEL,Piramal Enterprises Limited,Pharmaceuticals,EQ,08-FEB-1995,2,1,INE140A01024,2
1061,PITTIENG,Pitti Engineering Limited,Engineering,EQ,02-FEB-2007,5,1,INE450D01021,5
1062,PIXTRANS,Pix Transmissions Limited,Rubber,EQ,28-APR-2022,10,1,INE751B01018,10
1063,PLASTIBLEN,Plastiblends India Limited,Plastics,EQ,28-DEC-2006,5,1,INE083C01022,5
1064,PNBGILTS,PNB Gilts Limited,Banks - Public Sector,EQ,18-SEP-2000,10,1,INE859A01011,10
1065,PNBGILTS,PNB Gilts Limited,Finance - Investments,EQ,18-SEP-2000,10,1,INE859A01011,10
1066,ANSALHSG,Ansal Housing Limited,Finance - Housing,EQ,06-OCT-2006,10,1,INE880B01015,10
1067,JPINFRATEC,Jaypee Infratech Limited,Construction & Contracting - Real Estate,BE,21-MAY-2010,10,1,INE099J01015,10
1068,ANSALHSG,Ansal Housing Limited,,EQ,06-OCT-2006,10,1,INE880B01015,10
1069,PODDARHOUS,Poddar Housing and Development Limited,Dyes & Pigments,EQ,10-APR-2017,10,1,INE888B01018,10
1070,POKARNA,Pokarna Limited,Ceramics & Granite,EQ,07-JUL-2016,2,1,INE637C01025,2
1071,JINDALPOLY,Jindal Poly Films Limited,Hospitals & Medical Services,EQ,21-JAN-2002,10,1,INE197D01010,10
1072,POLYCAB,Polycab India Limited,Cables - Power & Others,EQ,16-APR-2019,10,1,INE455K01017,10
1073,DELTACORP,Delta Corp Limited,Packaging,EQ,02-NOV-2007,1,1,INE124G01033,1
1074,PONNIERODE,Ponni Sugars (Erode) Limited,Sugar,EQ,16-APR-2002,10,1,INE838E01017,10
1075,CANFINHOME,Can Fin Homes Limited,,EQ,10-MAY-1995,2,1,INE477A01020,2
1076,ADANIPOWER,Adani Power Limited,Finance - Term Lending Institutions,BE,20-AUG-2009,10,1,INE814H01011,10
1077,ADANIPOWER,Adani Power Limited,Power - Generation & Distribution,BE,20-AUG-2009,10,1,INE814H01011,10
1078,ADANIPOWER,Adani Power Limited,Infrastructure - General,BE,20-AUG-2009,10,1,INE814H01011,10
1079,ASAL,Automotive Stampings and Assemblies Limited,Auto Ancillaries,EQ,12-MAR-2002,10,1,INE900C01027,10
1080,AARON,Aaron Industries Limited,Engineering - Heavy,BE,06-NOV-2020,10,1,INE721Z01010,10
1081,PRAENG,Prajay Engineers Syndicate Limited,Construction & Contracting - Housing,EQ,02-JAN-2007,10,1,INE505C01016,10
1082,PPL,Prakash Pipes Limited,Diversified,EQ,14-JUN-2019,10,1,INE050001010,10
1083,PPL,Prakash Pipes Limited,Steel - Tubes & Pipes,EQ,14-JUN-2019,10,1,INE050001010,10
1084,DIAMONDYD,Prataap Snacks Limited,Food Processing,EQ,05-OCT-2017,5,1,INE393P01035,5
1085,LAKPRE,Lakshmi Precision Screws Limited,Auto Ancillaries,BZ,26-SEP-2006,10,1,INE651C01018,10
1086,DPWIRES,D P Wires Limited,Metals - Non Ferrous,EQ,17-JAN-2020,10,1,INE864X01013,10
1087,PRECOT,Precot Limited,,EQ,19-AUG-2005,10,1,INE283A01014,10
1088,PREMEXPLN,Premier Explosives Limited,Chemicals,EQ,17-JUN-2016,10,1,INE863B01011,10
1089,PREMEXPLN,Premier Explosives Limited,Plastics,EQ,17-JUN-2016,10,1,INE863B01011,10
1090,PRESSMN,Pressman Advertising Limited,,EQ,05-JAN-2005,2,1,INE980A01023,2
1091,IBREALEST,Indiabulls Real Estate Limited,Construction & Contracting - Real Estate,EQ,23-MAR-2007,2,1,INE069I01010,2
1092,PRICOLLTD,Pricol Limited,Auto Ancillaries,EQ,10-FEB-2017,1,1,INE726V01018,1
1093,FOCUS,Focus Lighting and Fixtures Limited,Media & Entertainment,EQ,24-NOV-2021,10,1,INE593W01010,10
1094,PFOCUS,Prime Focus Limited,Finance - Investments,EQ,20-JUN-2006,1,1,INE367G01038,1
1095,JCHAC,Johnson Controls - Hitachi Air Conditioning India Limited,Cement - Major,EQ,03-JAN-2000,10,1,INE782A01015,10
1096,PRITI,Priti International Limited,Diversified,EQ,02-MAR-2022,10,1,INE974Z01015,10
1097,ATULAUTO,Atul Auto Limited,Miscellaneous,EQ,26-JUN-2013,5,1,INE951D01028,5
1098,PNC,Pritish Nandy Communications Limited,Media & Entertainment,EQ,11-DEC-2000,10,1,INE392B01011,10
1099,ADANIPORTS,Adani Ports and Special Economic Zone Limited,Chemicals,EQ,27-NOV-2007,2,1,INE742F01042,2
1100,PROZONINTU,Prozone Intu Properties Limited,Construction & Contracting - Real Estate,EQ,12-SEP-2012,2,1,INE195N01013,2
1101,ARSSINFRA,ARSS Infrastructure Projects Limited,Construction & Contracting - Real Estate,BE,03-MAR-2010,10,1,INE267I01010,10
1102,3MINDIA,3M India Limited,Trading,EQ,13-AUG-2004,10,1,INE470A01017,10
1103,3MINDIA,3M India Limited,Finance - Term Lending Institutions,EQ,13-AUG-2004,10,1,INE470A01017,10
1104,ADANIENT,Adani Enterprises Limited,Tyres,EQ,04-JUN-1997,1,1,INE423A01024,1
1105,PDMJEPAPER,Pudumjee Paper Products Limited,Paper,EQ,30-MAR-2016,1,1,INE865T01018,1
1106,ASTRON,Astron Paper & Board Mill Limited,Paper,EQ,29-DEC-2017,10,1,INE646X01014,10
1107,PUNJLLOYD,Punj Lloyd Limited,Infrastructure - General,BZ,06-JAN-2006,2,1,INE701B01021,2
1108,AAREYDRUGS,Aarey Drugs & Pharmaceuticals Limited,Banks - Public Sector,EQ,06-AUG-2021,10,1,INE198H01019,10
1109,DHARAMSI,The Dharamsi Morarji Chemical Company Limited,Chemicals,EQ,01-DEC-2021,10,1,INE505A01010,10
1110,PURVA,Puravankara Limited,Construction & Contracting - Real Estate,EQ,30-AUG-2007,5,1,INE323I01011,5
1111,CREST,Crest Ventures Limited,Construction & Contracting - Real Estate,EQ,27-DEC-2006,10,1,INE559D01011,10
1112,PVR,PVR Limited,Media & Entertainment,EQ,04-JAN-2006,10,1,INE191H01014,10
1113,DELTACORP,Delta Corp Limited,Engineering,EQ,02-NOV-2007,1,1,INE124G01033,1
1114,ATFL,Agro Tech Foods Limited,Computers - Software,EQ,06-DEC-2002,10,1,INE209A01019,10
1115,APOLLO,Apollo Micro Systems Limited,Computers - Software Medium & Small,EQ,22-JAN-2018,10,1,INE713T01010,10
1116,BAGFILMS,B.A.G Films and Media Limited,Media & Entertainment,BE,17-OCT-2003,2,1,INE116D01028,2
1117,RADHIKAJWE,Radhika Jeweltech Limited,Diamond Cutting & Jewellery & Precious Metals,EQ,18-JUL-2022,10,1,INE583V01013,10
1118,KHAICHEM,Khaitan Chemicals & Fertilizers Limited,Breweries & Distilleries,EQ,30-OCT-2020,1,1,INE745B01028,1
1119,RVNL,Rail Vikas Nigam Limited,Miscellaneous,EQ,11-APR-2019,10,1,INE415G01027,10
1120,AARON,Aaron Industries Limited,Cement - Major,BE,06-NOV-2020,10,1,INE721Z01010,10
1121,AMBIKCO,Ambika Cotton Mills Limited,Edible Oils & Solvent Extraction,EQ,29-JAN-2008,10,1,INE540G01014,10
1122,ANANTRAJ,Anant Raj Limited,Textiles - Processing,EQ,27-SEP-2006,2,1,INE242C01024,2
1123,ANANTRAJ,Anant Raj Limited,Media & Entertainment,EQ,27-SEP-2006,2,1,INE242C01024,2
1124,ARENTERP,Rajdarshan Industries Limited,Ceramics & Granite,EQ,18-OCT-1995,10,1,INE610C01014,10
1125,AARVEEDEN,Aarvee Denims & Exports Limited,Diamond Cutting & Jewellery & Precious Metals,EQ,21-NOV-2006,10,1,INE273D01019,10
1126,RAJMET,Rajnandini Metal Limited,,EQ,16-FEB-2021,10,1,INE00KV01014,10
1127,ALMONDZ,Almondz Global Securities Limited,Auto Ancillaries,EQ,16-JUN-2008,6,1,INE326B01027,6
1128,RAJSREESUG,Rajshree Sugars & Chemicals Limited,,EQ,29-MAR-1995,10,1,INE562B01019,10
1129,ANDHRSUGAR,The Andhra Sugars Limited,Sugar,EQ,01-NOV-1995,2,1,INE715B01021,2
1130,3MINDIA,3M India Limited,Pesticides & Agro Chemicals,EQ,13-AUG-2004,10,1,INE470A01017,10
1131,DPWIRES,D P Wires Limited,Metals - Non Ferrous,EQ,17-JAN-2020,10,1,INE864X01013,10
1132,AMBUJACEM,Ambuja Cements Limited,Cement - Major,EQ,18-FEB-1998,2,1,INE079A01024,2
1133,RAMCOCEM,The Ramco Cements Limited,Computers - Software,EQ,09-APR-1997,1,1,INE331A01037,1
1134,A2ZINFRA,A2Z Infra Engineering Limited,Construction & Contracting - Civil,EQ,23-DEC-2010,10,1,INE619I01012,10
1135,ANDHRSUGAR,The Andhra Sugars Limited,Sugar,EQ,01-NOV-1995,2,1,INE715B01021,2
1136,RANEENGINE,Rane Engine Valve Limited,Auto Ancillaries,EQ,24-JUN-2008,10,1,INE222J01013,10
1137,RANEENGINE,Rane Engine Valve Limited,Auto Ancillaries,EQ,24-JUN-2008,10,1,INE222J01013,10
1138,3PLAND,3P Land Holdings Limited,Auto Ancillaries,EQ,19-JUL-1995,2,1,INE105C01023,2
1139,MADRASFERT,Madras Fertilizers Limited,Auto Ancillaries,EQ,25-JUL-1997,10,1,INE414A01015,10
1140,RCF,Rashtriya Chemicals and Fertilizers Limited,Fertilisers,EQ,07-JAN-1998,10,1,INE027A01015,10
1141,ANKITMETAL,Ankit Metal & Power Limited,Steel - Tubes & Pipes,EQ,14-MAR-2013,10,1,INE106I01010,10
1142,ADANIPOWER,Adani Power Limited,Power - Generation & Distribution,BE,20-AUG-2009,10,1,INE814H01011,10
1143,RKDL,Ravi Kumar Distilleries Limited,Breweries & Distilleries,EQ,27-DEC-2010,10,1,INE722J01012,10
1144,RAYMOND,Raymond Limited,Textiles - Woollen & Worsted,EQ,18-OCT-1995,10,1,INE301A01014,10
1145,AUBANK,AU Small Finance Bank Limited,Banks - Private Sector,EQ,10-JUL-2017,10,1,INE949L01017,10
1146,RECLTD,REC Limited,Finance - Term Lending Institutions,EQ,12-MAR-2008,10,1,INE020B01018,10
1147,REDINGTON,Redington Limited,Computers - Hardware,EQ,15-FEB-2007,2,1,INE891D01026,2
1148,REFEX,Refex Industries Limited,Chemicals,EQ,03-DEC-2009,10,1,INE056I01017,10
1149,REGENCERAM,Regency Ceramics Limited,Ceramics & Granite,BE,05-JUN-1996,10,1,INE277C01012,10
1150,5PAISA,5Paisa Capital Limited,Finance - Investments,EQ,16-NOV-2017,10,1,INE618L01018,10
1151,A2ZINFRA,A2Z Infra Engineering Limited,Infrastructure - General,EQ,23-DEC-2010,10,1,INE619I01012,10
1152,RELAXO,Relaxo Footwears Limited,Leather Products,EQ,17-JUN-2011,1,1,INE131B01039,1
1153,RCOM,Reliance Communications Limited,Refineries,BE,06-MAR-2006,5,1,INE330H01018,5
1154,RCOM,Reliance Communications Limited,Textiles - Spinning - Synthetic Blended,BE,06-MAR-2006,5,1,INE330H01018,5
1155,RCOM,Reliance Communications Limited,Telecommunications - Service,BE,06-MAR-2006,5,1,INE330H01018,5
1156,HINDWAREAP,Hindware Home Innovation Limited,Finance - Housing,EQ,26-DEC-2019,2,1,INE05AN01011,2
1157,A2ZINFRA,A2Z Infra Engineering Limited,Power - Generation & Distribution,EQ,23-DEC-2010,10,1,INE619I01012,10
1158,RCOM,Reliance Communications Limited,Shipping,BE,06-MAR-2006,5,1,INE330H01018,5
1159,ADANIPOWER,Adani Power Limited,Power - Generation & Distribution,BE,20-AUG-2009,10,1,INE814H01011,10
1160,RELIGARE,Religare Enterprises Limited,Finance - Investments,EQ,21-NOV-2007,10,1,INE621H01010,10
1161,REMSONSIND,Remsons Industries Limited,Auto Ancillaries,EQ,31-JAN-1996,10,1,INE474C01015,10
1162,RGL,Renaissance Global Limited,Diamond Cutting & Jewellery & Precious Metals,EQ,12-DEC-2007,2,1,INE722H01024,2
1163,HINDWAREAP,Hindware Home Innovation Limited,Finance - Housing,EQ,26-DEC-2019,2,1,INE05AN01011,2
1164,3MINDIA,3M India Limited,Printing & Stationery,EQ,13-AUG-2004,10,1,INE470A01017,10
1165,RESPONIND,Responsive Industries Limited,Construction & Contracting - Civil,EQ,29-OCT-2010,1,1,INE688D01026,1
1166,REVATHI,Revathi Equipment Limited,Compressors,EQ,11-AUG-2005,10,1,INE617A01013,10
1167,RHIM,RHI MAGNESITA INDIA LIMITED,Cement - Products & Building Materials,EQ,12-MAR-2012,1,1,INE743M01012,1
1168,ATULAUTO,Atul Auto Limited,Auto Ancillaries,EQ,26-JUN-2013,5,1,INE951D01028,5
1169,AEGISCHEM,Aegis Logistics Limited,Transport & Logistics,EQ,03-APR-1996,1,1,INE208C01025,1
1170,RITES,RITES Limited,Diversified,EQ,02-JUL-2018,10,1,INE320J01015,10
1171,ROLEXRINGS,Rolex Rings Limited,Metals - Castings/Forgings,EQ,09-AUG-2021,10,1,INE645S01016,10
1172,ROLLT,Rollatainers Limited,Packaging,EQ,22-NOV-2016,1,1,INE927A01040,1
1173,ROLTA,Rolta India Limited,Computers - Software,BE,01-MAR-1995,10,1,INE293A01013,10
1174,ROSSARI,Rossari Biotech Limited,Speciality Chemicals,EQ,23-JUL-2020,2,1,INE02A801020,2
1175,3MINDIA,3M India Limited,Plantations - Tea & Coffee,EQ,13-AUG-2004,10,1,INE470A01017,10
1176,ROTO,Roto Pumps Limited,Pumps,EQ,21-APR-2022,2,1,INE535D01029,2
1177,ORCHPHARMA,Orchid Pharma Limited,Hotels,BE,02-NOV-2020,10,1,INE191A01027,10
1178,ABSLAMC,Aditya Birla Sun Life AMC Limited,Pharmaceuticals,EQ,11-OCT-2021,5,1,INE404A01024,5
1179,A2ZINFRA,A2Z Infra Engineering Limited,Construction & Contracting - Civil,EQ,23-DEC-2010,10,1,INE619I01012,10
1180,RPSGVENT,RPSG VENTURES LIMITED,Miscellaneous,EQ,25-JAN-2019,10,1,INE425Y01011,10
1181,CALSOFT,California Software Company Limited,Computers - Software Medium & Small,EQ,28-JUN-2000,10,1,INE526B01014,10
1182,RSWM,RSWM Limited,Textiles - Spinning - Synthetic Blended,EQ,15-FEB-1995,10,1,INE611A01016,10
1183,AMBIKCO,Ambika Cotton Mills Limited,Textiles - Composite Mills,EQ,29-JAN-2008,10,1,INE540G01014,10
1184,KUANTUM,Kuantum Papers Limited,Paper,EQ,23-OCT-2019,1,1,INE529I01021,1
1185,ABFRL,Aditya Birla Fashion and Retail Limited,Textiles - Hosiery & Knitwear,EQ,17-JUL-2013,10,1,INE647O01011,10
1186,ADL,Archidply Decor Limited,,BE,01-OCT-2020,10,1,INE0CHO01012,10
1187,ABFRL,Aditya Birla Fashion and Retail Limited,Printing & Stationery,EQ,17-JUL-2013,10,1,INE647O01011,10
1188,ADANIPOWER,Adani Power Limited,Power - Generation & Distribution,BE,20-AUG-2009,10,1,INE814H01011,10
1189,SCHAND,S Chand And Company Limited,Chemicals,EQ,09-MAY-2017,5,1,INE807K01035,5
1190,SABEVENTS,Sab Events & Governance Now Media Limited,Media & Entertainment,EQ,15-SEP-2016,10,1,INE860T01019,10
1191,SADBHAV,Sadbhav Engineering Limited,Infrastructure - General,EQ,01-MAR-2006,1,1,INE226H01026,1
1192,A2ZINFRA,A2Z Infra Engineering Limited,Infrastructure - General,EQ,23-DEC-2010,10,1,INE619I01012,10
1193,APCL,Anjani Portland Cement Limited,Cement - Mini,EQ,10-APR-2017,10,1,INE071F01012,10
1194,SAGARDEEP,Sagardeep Alloys Limited,Metals - Non Ferrous,EQ,25-JAN-2019,10,1,INE976T01013,10
1195,SAKSOFT,Saksoft Limited,Computers - Software,EQ,09-MAY-2005,1,1,INE667G01023,1
1196,ANDHRSUGAR,The Andhra Sugars Limited,Sugar,EQ,01-NOV-1995,2,1,INE715B01021,2
1197,JINDALSTEL,Jindal Steel & Power Limited,Steel - Medium & Small,EQ,29-DEC-1999,1,1,INE749A01030,1
1198,SALASAR,Salasar Techno Engineering Limited,Engineering,EQ,25-JUL-2017,1,1,INE170V01027,1
1199,LAXMICOT,Laxmi Cotspin Limited,Textiles - Spinning - Cotton Blended,EQ,12-NOV-2021,10,1,INE801V01019,10
1200,SALZERELEC,Salzer Electronics Limited,Electric Equipment,EQ,02-DEC-2015,10,1,INE457F01013,10
1201,BAGFILMS,B.A.G Films and Media Limited,Printing & Stationery,BE,17-OCT-2003,2,1,INE116D01028,2
1202,SANCO,Sanco Industries Limited,Plastics,EQ,22-NOV-2016,10,1,INE782L01012,10
1203,SANDESH,The Sandesh Limited,,EQ,26-NOV-2002,10,1,INE583B01015,10
1204,SANDHAR,Sandhar Technologies Limited,Auto Ancillaries,EQ,02-APR-2018,10,1,INE278H01035,10
1205,3MINDIA,3M India Limited,Textiles - Spinning - Synthetic Blended,EQ,13-AUG-2004,10,1,INE470A01017,10
1206,SANGHIIND,Sanghi Industries Limited,Cement - Products & Building Materials,BE,10-MAY-1995,10,1,INE999B01013,10
1207,SANGHVIMOV,Sanghvi Movers Limited,Engineering - Heavy,EQ,24-JAN-2007,2,1,INE989A01024,2
1208,SANGINITA,Sanginita Chemicals Limited,Chemicals,EQ,15-JUL-2019,10,1,INE753W01010,10
1209,3MINDIA,3M India Limited,Pharmaceuticals,EQ,13-AUG-2004,10,1,INE470A01017,10
1210,SANSERA,Sansera Engineering Limited,Auto Ancillaries - Others,EQ,24-SEP-2021,2,1,INE953O01021,2
1211,SANWARIA,Sanwaria Consumer Limited,Personal Care,BZ,27-MAR-2006,1,1,INE890C01046,1
1212,ADANIGREEN,Adani Green Energy Limited,Steel - Sponge Iron,EQ,18-JUN-2018,10,1,INE364U01010,10
1213,3MINDIA,3M India Limited,Media & Entertainment,EQ,13-AUG-2004,10,1,INE470A01017,10
1214,SARLAPOLY,Sarla Performance Fibers Limited,Textiles - Processing,EQ,19-JAN-2007,1,1,INE453D01025,1
1215,ALKALI,Alkali Metals Limited,Mining & Minerals,EQ,06-NOV-2008,10,1,INE773I01017,10
1216,BECTORFOOD,Mrs. Bectors Food Specialities Limited,Food Processing,EQ,24-DEC-2020,10,1,INE495P01012,10
1217,ATFL,Agro Tech Foods Limited,Computers - Software,EQ,06-DEC-2002,10,1,INE209A01019,10
1218,SATIA,Satia Industries Limited,Paper,EQ,17-JUL-2019,1,1,INE170E01023,1
1219,SATIN,Satin Creditcare Network Limited,,EQ,26-AUG-2015,10,1,INE836B01017,10
1220,GALLANTT,Gallantt Ispat Limited,Steel - Pig Iron,EQ,04-APR-2006,10,1,INE297H01019,10
1221,ATFL,Agro Tech Foods Limited,Petrochemicals,EQ,06-DEC-2002,10,1,INE209A01019,10
1222,AARVEEDEN,Aarvee Denims & Exports Limited,Diversified,EQ,21-NOV-2006,10,1,INE273D01019,10
1223,SBICARD,SBI Cards and Payment Services Limited,Banks - Public Sector,EQ,16-MAR-2020,10,1,INE018E01016,10
1224,SBICARD,SBI Cards and Payment Services Limited,,EQ,16-MAR-2020,10,1,INE018E01016,10
